2017_4fca-iOgfM5EyZJ8Jg6RfA,0.4709826,0.022376627,0.016671538,0.19389343,0.010350853,0.020318806,0.12764037,0.011646688,0.10070872,0.037409574,101,2017_4fca-iOgfM5EyZJ8Jg6RfA_0.jpg,1.04,103.955,a wet road with a few houses on it;a street with houses on both sides of the road;a narrow road between two houses on a cloudy day;a wet road with houses on both sides and a sky background;a street with houses on both sides of the street and clouds
2017_JThb904M8pEUJb7wIejItg,0.3702265,0.028114706,0.02589646,0.120791644,0.011432141,0.022315383,0.33881134,0.011608362,0.090385705,0.031389832,502,2017_JThb904M8pEUJb7wIejItg_0.jpg,1.31,103.775,a white house sitting next to a sidewalk;a white house sitting on the side of a road;a white house sitting next to a forest;a white house sitting on the corner of a street;a white house sitting on the side of a street
2017_g7VDhrkYR-Ztp0TD_UC5DQ,0.32892358,0.032608747,0.019894958,0.2706834,0.017244011,0.036301643,0.15383145,0.01968652,0.1461331,0.06496501,301,2017_g7VDhrkYR-Ztp0TD_UC5DQ_0.jpg,1.49,103.915,a view of a road from a car window;a view of a road from a vehicle;a view of a road from the side of it;a view of a road with a road in the background;a view of a road from a car driving down a road
2017_EreRhJkyh6LWa4-18oxTQA,0.6351176,0.024465352,0.025690913,0.064715475,0.007164627,0.012669265,0.106900364,0.008661121,0.051056266,0.016620487,101,2017_EreRhJkyh6LWa4-18oxTQA_0.jpg,1.35,103.94,a police car parked on the side of the road;a white car parked on the side of a street;a police car parked on the side of a street;a white car parked on the side of the road;a police car parked on the side of the street
2017_SDqZUBL2X-ufwHccTh9Qeg,0.61889267,0.034578025,0.039253533,0.08570859,0.010917932,0.018743902,0.06819406,0.012295842,0.071085274,0.02355349,101,2017_SDqZUBL2X-ufwHccTh9Qeg_0.jpg,1.385,103.745,a blue car parked in front of a store;a blue car parked in front of a store front;a blue car parked on the side of the road;a blue car parked in front of a building;a blue car parked in front of a store on the street
2017_xFOfI6OYHg97DQUiLZE-RA,0.37192005,0.040420294,0.029237688,0.32012084,0.023615628,0.0578793,0.1113475,0.027929634,0.17622834,0.088739336,301,2017_xFOfI6OYHg97DQUiLZE-RA_0.jpg,1.38,103.92,a highway with cars driving down the road;a highway with cars on the road and a cloudy sky;a highway with cars driving on it on a road;a highway with cars driving on it on a highway;a highway with cars on the road and a sky background
2017_FCYKZgdSPGXVjUv1oakX_g,0.43251574,0.022082627,0.015033692,0.17500556,0.009492785,0.019221216,0.15654796,0.01053527,0.09415969,0.03649974,101,2017_FCYKZgdSPGXVjUv1oakX_g_0.jpg,1.315,103.96,a street with trees and a street sign;a street with a street light next to it;a street with trees and a blue street sign;a street with a street light next to a street;a street with a blue pole next to a sidewalk
2017_OPFAchlLqmr9kK1rUYvw4Q,0.5612495,0.021561593,0.017882615,0.14012364,0.008844167,0.016852409,0.11141127,0.010325164,0.08545053,0.026483506,101,2017_OPFAchlLqmr9kK1rUYvw4Q_0.jpg,1.485,103.955,a street with buildings and a cloudy sky;a group of buildings that are next to each other;a street with many buildings and a cloudy sky;a group of buildings that are next to a fence;a group of buildings sitting on top of a dirt road
2017_mOZPwIJTkIAZEflim7pobQ,0.4896007,0.021615058,0.016396374,0.17901781,0.010053813,0.020538956,0.11649668,0.011478633,0.105241746,0.03568706,101,2017_mOZPwIJTkIAZEflim7pobQ_0.jpg,1.435,103.845,a truck parked on the side of the road;a semi truck parked on the side of the road;a truck parked on the side of a road;a truck is parked on the side of the road;a white truck parked on the side of a road
2017_t9y8RI0A-oB_fJvObe-J7A,0.58356035,0.021376401,0.020509094,0.12231356,0.008383483,0.015574038,0.10596982,0.009184212,0.077191085,0.024974763,101,2017_t9y8RI0A-oB_fJvObe-J7A_0.jpg,1.035,103.94,a green house sitting in the middle of a street;a green house sitting in front of a building;there is a green building with a green roof;a green house sitting in front of a white building;a green house sitting in the middle of a dirt road
2017_izc4v1bXqeffJtyjxXhe1w,0.6444673,0.024122477,0.02701512,0.065894336,0.007314324,0.012690276,0.111855805,0.008530587,0.049957246,0.018931359,101,2017_izc4v1bXqeffJtyjxXhe1w_0.jpg,1.34,103.745,a view of a city street from a window;a view of a city street from the street;a view of a street from a car window;a car driving down a street next to a tall building;a car driving down a street next to a tree
2017_sWqkm1IiK1mDJe4iUCJBzw,0.46991122,0.020250857,0.014238656,0.16249189,0.008719653,0.01710558,0.17897245,0.009699583,0.08441827,0.034914017,101,2017_sWqkm1IiK1mDJe4iUCJBzw_0.jpg,1.465,103.735,a house sitting on the side of a road;a house sitting on the side of a street;a white house sitting on the corner of a street;a white house sitting on the side of a street;a house sitting on the side of the road
2017_pNWQRsyXjhRNqaUmzl3gzQ,0.33168527,0.028444469,0.020515978,0.31991747,0.017999768,0.037259907,0.1579681,0.019731313,0.15104884,0.07798761,301,2017_pNWQRsyXjhRNqaUmzl3gzQ_0.jpg,1.345,103.78,a long road with a long line of trees;a long road with a long line of trees on each side;a view of a tree lined road with trees;a long road with a long line of trees on both sides;a long road with a long line of trees on the side
2017_K0oIH677euq2NyVUawNkAQ,0.4952005,0.024953663,0.020231783,0.11438334,0.008971483,0.016963214,0.11323926,0.009857208,0.083790064,0.024640292,101,2017_K0oIH677euq2NyVUawNkAQ_0.jpg,1.435,103.83,a group of people that are standing in the street;a group of people walking down a street;a group of people standing on the side of a road;a group of people standing on the side of the road;a group of people walking down a street next to a building
2017_lLCaYABWS0IlaLEXK7-_Nw,0.40382576,0.021541476,0.014662325,0.21092129,0.010371149,0.02136752,0.17115974,0.012180865,0.10829428,0.041171193,301,2017_lLCaYABWS0IlaLEXK7-_Nw_0.jpg,1.045,103.975,an empty street in the middle of the day;an empty street in the middle of the country;an empty street in the middle of the country side;an empty street in the middle of a town;an empty street in the middle of a small town
2017_DfxlXtWqAuaOiC_Gd324Jg,0.35237086,0.02538231,0.015511155,0.21641901,0.012580216,0.024994522,0.17311352,0.013615578,0.11807966,0.047332525,301,2017_DfxlXtWqAuaOiC_Gd324Jg_0.jpg,1.33,103.685,a car driving down a street next to a forest;a car driving down a street next to trees;a car driving down a street next to some trees;a car driving down a street next to a tree;a car driving down a street next to a green forest
2017_gA1t6Lf3DSKQZSohiTAo9g,0.3551771,0.022510111,0.016078293,0.18591192,0.010789603,0.021009535,0.23483694,0.011534989,0.09704545,0.04624009,502,2017_gA1t6Lf3DSKQZSohiTAo9g_0.jpg,1.1,103.935,an empty street surrounded by a forest;an empty street surrounded by a blue sky;an empty street surrounded by a row of houses;an empty street surrounded by a row of buildings;an empty street surrounded by a fence and a building
2017_3EHTHKrjaBMZ2bJmjB5wTw,0.46494034,0.022957593,0.020593226,0.10856348,0.007984608,0.015921384,0.18246272,0.008190423,0.07539517,0.026215494,101,2017_3EHTHKrjaBMZ2bJmjB5wTw_0.jpg,1.29,103.855,a view of a building from the ground;a view of a city street from the ground;a view of a city street with a building in the background;a view of a city street from the top of a building;a view of a building from the side of the street
2017_zB3DVIib91ZSlSs2nMb_jw,0.6777338,0.0834364,0.07349461,0.0457758,0.01926452,0.023492783,0.06527349,0.02537331,0.047572106,0.021001726,101,2017_zB3DVIib91ZSlSs2nMb_jw_0.jpg,1.375,103.77,cars are parked on the side of the street;a blue car parked on the side of the road;cars are parked on the side of the road;a blue car parked on the side of a road;a blue car parked on the side of a street
2017_hTKL67BjBjchs_tzOiv90A,0.3402862,0.031386346,0.019108653,0.2937325,0.01700911,0.03610316,0.15267283,0.020173132,0.14176053,0.06908676,301,2017_hTKL67BjBjchs_tzOiv90A_0.jpg,1.425,103.71,a grassy field with a fence and trees;a grassy field with a fence in the background;a grassy field with a fence next to trees;a grassy field with a fence next to it;a grassy field with a fence next to a field
2017_66NAuMivGXHUBkSW0gTt3A,0.36306703,0.02695018,0.016328305,0.28259432,0.014004767,0.027578026,0.17308053,0.016067892,0.120183885,0.059859335,301,2017_66NAuMivGXHUBkSW0gTt3A_0.jpg,1.345,103.92,a dirt road between a road and some trees;a dirt road between trees and a grassy area;a dirt road leading to a grassy field;a dirt road between a road and a forest;a dirt road between trees and grass on a sunny day
2017_2ZnB1RscNfU9VDPqC0V0lA,0.3550865,0.034267545,0.024663746,0.2801059,0.018393159,0.04408613,0.11851618,0.020932108,0.15762776,0.06911075,301,2017_2ZnB1RscNfU9VDPqC0V0lA_0.jpg,1.41,103.83,an empty highway with a blue sky in the background;an empty highway with a blue sky and clouds;an empty highway with a blue sky and blue sky;an empty highway with a blue sky and clouds in the background;an empty highway with a blue and white sky in the background
2017_HVHxVuQs1jEmzHvM9jCVpA,0.3155557,0.026808351,0.019960761,0.2325437,0.015015036,0.02970776,0.19636151,0.01560241,0.14117831,0.055497527,301,2017_HVHxVuQs1jEmzHvM9jCVpA_0.jpg,1.345,103.93,an empty road with a bench on the side;an empty road with a bench next to it;an empty road with a bench on each side;an empty road with a bench on the side of it;an empty road with a bench on the side of the road
2017_WpBVoxG3YOXQWti2VBqVVw,0.42799002,0.032034874,0.021789044,0.16436014,0.013558358,0.028262407,0.10658899,0.014773518,0.12676147,0.038540512,101,2017_WpBVoxG3YOXQWti2VBqVVw_0.jpg,1.435,103.79,an empty parking lot in a big city;an empty parking lot in the middle of the city;an empty parking lot in a large city;a wet parking lot with a building in the background;an empty parking lot in the middle of a big city
2017_VqmPQaI-mAUjYW3uB0PHCg,0.29554725,0.027712762,0.021105766,0.25008744,0.015846103,0.033023506,0.20253274,0.016747385,0.16457811,0.060951233,301,2017_VqmPQaI-mAUjYW3uB0PHCg_0.jpg,1.265,103.81,a view of a city skyline from a distance;a view of a skate park from across the ground;a view of a skate park from across the street;a view of a skate park from across the water;a view of a skate park from the side of the road
2017_AVMec0JvDg88a7d5m5dZZQ,0.6485337,0.028378427,0.026326954,0.06245789,0.00782305,0.013475508,0.0961152,0.009647012,0.05046639,0.017761946,101,2017_AVMec0JvDg88a7d5m5dZZQ_0.jpg,1.35,103.95,a view of a street from a window;a view of a street from the street;a view of a street from the side of the road;a view of a street from the side of a road;a view of a city street from the street
2017_EQSi_XRPCvuC5UETV82GzQ,0.38927925,0.02668193,0.016222805,0.28606993,0.013864934,0.027533352,0.1578193,0.016322643,0.119481,0.05764383,301,2017_EQSi_XRPCvuC5UETV82GzQ_0.jpg,1.035,104.025,a dirt road on the side of a mountain;a dirt road on the side of a hill;a dirt path leading up to a grassy hill;a dirt road on the side of a mountain road;a dirt path leading up to the top of a mountain
2017_lpgxTurwQkdAyRN00gp-CQ,0.35271296,0.029794246,0.023003042,0.29291388,0.017047942,0.038068622,0.12744239,0.018573254,0.16198796,0.062714845,301,2017_lpgxTurwQkdAyRN00gp-CQ_0.jpg,1.41,103.62,an empty street with no cars on it;an empty street with no vehicles on it;an empty street with buildings on both sides;an empty street with no vehicles on the road;an empty street with buildings on both sides and a road
2017_6U_LM9eqyRAEKkC5BS0oFA,0.3147361,0.02509278,0.019235253,0.206727,0.013245672,0.025396615,0.25000462,0.01337719,0.116952956,0.05225697,301,2017_6U_LM9eqyRAEKkC5BS0oFA_0.jpg,1.43,103.98,a boat in a body of water with trees in the background;a boat floating on top of a body of water;a boat floating on top of a lake next to a forest;a boat floating on top of a lake under a cloudy sky;a boat in a body of water with trees behind it
2017_FGRnk0ba9t_nHlPA3FJuug,0.47096002,0.02260977,0.016181558,0.18659872,0.010932833,0.020425498,0.12909442,0.011739105,0.103753835,0.037304223,101,2017_FGRnk0ba9t_nHlPA3FJuug_0.jpg,1.47,103.955,there is a building in the middle of the street;there is a building on the side of the street;there is a building on the corner of a street;there is a building on the corner of the street;there is a building on the side of the road
2017_QwbzWUbK--zeiaEqcnGKAg,0.680879,0.03178355,0.031677514,0.06880802,0.00959143,0.015631974,0.07317531,0.012194485,0.055658698,0.019451052,101,2017_QwbzWUbK--zeiaEqcnGKAg_0.jpg,1.38,103.89,a car driving down a street next to tall buildings;a car parked on the side of the road;a car parked on the side of the street;a car parked on the side of a road;a car parked on the side of a road near tall buildings
2017_mYle-c_ZIBg_X3gNjZoIIA,0.4194163,0.02433911,0.017561376,0.18253753,0.010854065,0.022941709,0.12654668,0.011904746,0.12124631,0.035708845,101,2017_mYle-c_ZIBg_X3gNjZoIIA_0.jpg,1.35,103.745,a view of a street from the side of the road;a view of a street from the side of a road;a long road with a long line of buildings;a view of a city street from a distance;a long road with a long line of trees on it
2017_G_xFF6fiGkSwpPoCctGgGw,0.44048738,0.02206561,0.01695785,0.22620696,0.011434943,0.02264002,0.13873848,0.012839556,0.11820215,0.0405159,301,2017_G_xFF6fiGkSwpPoCctGgGw_0.jpg,1.475,103.66,a row of houses with smoke coming out of them;a group of houses that are next to each other;a row of houses with smoke coming out of it;a row of houses with smoke coming out of the top;a row of houses with smoke coming out of the ground
2017_Hp0M2JG6LWKl9ngQG5Gtgg,0.4208487,0.025265038,0.018072069,0.21836379,0.012750357,0.025835693,0.12697676,0.014302284,0.11970422,0.04473746,301,2017_Hp0M2JG6LWKl9ngQG5Gtgg_0.jpg,1.47,103.925,a semi truck parked on the side of the road;a semi truck parked in a parking lot;a red semi truck parked in a parking lot;a red semi truck parked on the side of a road;a red semi truck parked on the side of the road
2017_caJjNK6g1842uTwm9ANUKw,0.32937446,0.02635634,0.017074406,0.2767251,0.014713943,0.02973044,0.18533778,0.01599148,0.13071024,0.06403974,301,2017_caJjNK6g1842uTwm9ANUKw_0.jpg,1.14,103.945,a road that has some trees on it;a road that has some grass on it;a road that has some grass on the side;a road that has some grass on the side of it;a country road with a line of trees on it
2017_Q2xU-7nQ5K6eshEab07j6g,0.41444635,0.02818495,0.017915845,0.12784198,0.009777695,0.018929541,0.16652167,0.010771334,0.09951112,0.029337555,101,2017_Q2xU-7nQ5K6eshEab07j6g_0.jpg,1.355,103.935,a view of a city street from the sidewalk;a view of a city street from the street;a view of a city street with buildings and trees;a view of a city street from the side;a view of a city street from the side of a building
2017_LA3DfOIMWvC8y097FMxENw,0.41890365,0.022463918,0.014283538,0.19197518,0.010089546,0.02048412,0.17170972,0.011390299,0.09336567,0.041206896,101,2017_LA3DfOIMWvC8y097FMxENw_0.jpg,1.39,103.93,a motorcycle parked on the side of the road;a motorcycle parked on the side of a road;a motorcycle parked on the side of the street;a motorcycle parked on the side of a street;a couple of motorcycles parked on the side of a road
2017_6cSm6llcvJipQkMIE2xiGQ,0.5325826,0.01899293,0.017740399,0.13552365,0.007750481,0.015191764,0.13464811,0.008909971,0.08111858,0.025185138,101,2017_6cSm6llcvJipQkMIE2xiGQ_0.jpg,1.495,103.78,a white house sitting on the side of a street;a white house sitting on the side of a road;a white house sitting on the corner of a street;a white house sitting next to a street;a white building with a green trash can in front of it
2017_So6cREucMUVqOaQ9H2cPdA,0.40210578,0.024852782,0.016290545,0.25481227,0.012590259,0.026042849,0.14417481,0.014361262,0.1182034,0.05166942,301,2017_So6cREucMUVqOaQ9H2cPdA_0.jpg,1.34,103.79,a long road with some green bushes on it;a long road with some bushes and trees on the side;a long road with some bushes on the side;a long road with some bushes on the side of it;a long road with a long line of trees on each side
2017_S4MbH9OyHl947ZU-4_Zz5A,0.42752725,0.02485305,0.017447084,0.23648217,0.01241073,0.025870651,0.12643981,0.013871133,0.118658334,0.04750064,301,2017_S4MbH9OyHl947ZU-4_Zz5A_0.jpg,1.31,103.66,a semi truck driving down the road in a residential area;a semi truck is pulling a trailer down the highway;a semi truck driving down a highway next to a tree;a semi truck driving down the road with another truck behind it;a semi truck driving down a street next to a white building
2017_U7-xzFAVeYmC58aMjSx1cw,0.41377506,0.022132903,0.014157206,0.20204648,0.010493755,0.021101117,0.16903996,0.011796802,0.10291347,0.042387396,301,2017_U7-xzFAVeYmC58aMjSx1cw_0.jpg,1.43,103.77,a long road with trees on each side;a long road with trees on each side of it;a long road with trees and grass on it;a long road with trees and grass on each side;a long road with trees on each side of the road
2017_G5gM-ZMtLph34JcnfcE3GA,0.3305926,0.034217805,0.018567443,0.22439235,0.0158045,0.032923967,0.15454608,0.018246263,0.1419172,0.053221166,301,2017_G5gM-ZMtLph34JcnfcE3GA_0.jpg,1.48,103.635,a view of a street from a parking lot;a view of a street from the ground;a view of a street from a vehicle window;a view of a road with a lot of snow on it;a view of a road with a lot of snow
2017_zUTvZ7nfL_zZZg6bit03wA,0.53436434,0.019787043,0.019756794,0.095267475,0.006573588,0.0132218,0.15821674,0.007421404,0.06441423,0.020920098,101,2017_zUTvZ7nfL_zZZg6bit03wA_0.jpg,1.14,104.02,a couple of buildings that are next to each other;a couple of buildings sitting next to each other;a couple of buildings that are next to a building;a couple of buildings sitting next to a street;a couple of buildings that are next to a street
2017_3OfHzp6r7xBTt3QN3mgLCQ,0.30424047,0.030660868,0.022186637,0.31773195,0.019520342,0.0420388,0.16136342,0.021683693,0.1712395,0.079860866,301,2017_3OfHzp6r7xBTt3QN3mgLCQ_0.jpg,1.475,103.96,a long road with lots of clouds in the sky;a long road with a long line of clouds;a long road with a long line of traffic;a long road with a long line of clouds in the sky;a long road with a long line of clouds on it
2017_trJ2RnYduPpdCyyibUY9bw,0.4565078,0.08443233,0.028815448,0.13620949,0.028718323,0.047834784,0.10791236,0.03834617,0.11492407,0.050479412,101,2017_trJ2RnYduPpdCyyibUY9bw_0.jpg,1.38,103.85,cars parked on the side of the road;several cars parked on the side of the road;several cars parked on the side of a road;a long line of cars parked on the side of the road;a long line of cars parked on the side of a road
2017_TnFGJw2B5wFv9UBBK6u2Dg,0.33231673,0.028916508,0.017938137,0.2875782,0.016078293,0.033303946,0.1558856,0.01839313,0.14295697,0.06361076,301,2017_TnFGJw2B5wFv9UBBK6u2Dg_0.jpg,1.42,103.77,a long road with a few cars driving down it;a view of a street from the side;a view of a street from the side of the road;a long road with a few cars on it;a long road with a few cars driving down the road
2017_97y_fH_f4YDAIioD2Rrwgg,0.549065,0.024869412,0.017255217,0.10261029,0.008302212,0.014816195,0.17704794,0.009890914,0.056268066,0.028293133,101,2017_97y_fH_f4YDAIioD2Rrwgg_0.jpg,1.495,103.925,an empty street surrounded by trees and bushes;a road with a few trees on it;an empty road with a few trees on it;an empty road with a few trees on each side;an empty road with a few trees and a building
2017_BdnSb1jVy887zerfA4oDXQ,0.41684312,0.023631781,0.014831901,0.21772078,0.011051357,0.021728516,0.1643889,0.012482852,0.10402578,0.044704705,301,2017_BdnSb1jVy887zerfA4oDXQ_0.jpg,1.335,103.79,a country road with a row of trees;a narrow road with a few trees on each side;a country road with a row of trees on each side;a country road with a row of green bushes;a country road with a row of trees and a fence
2017_F4Thh5tnuQq2uX6sTD0psw,0.49905515,0.026721954,0.020428121,0.20249537,0.012445927,0.025734931,0.097414136,0.014603555,0.11426273,0.041156143,301,2017_F4Thh5tnuQq2uX6sTD0psw_0.jpg,1.32,103.695,a semi truck driving down a city street;a semi truck drives down a city street;a semi truck driving down a street next to tall buildings;a semi truck driving down a city road;a semi truck driving down a road next to tall buildings
2017_dT0GokoXQ3dFg_4yDsSQ-Q,0.66563845,0.039073706,0.031193227,0.053117007,0.010029525,0.015439719,0.093747675,0.012970746,0.04360223,0.018314153,101,2017_dT0GokoXQ3dFg_4yDsSQ-Q_0.jpg,1.31,103.88,a car parked on the side of the road;a car parked on the side of the street;a car driving down a street next to a tall building;a car driving down a street next to a building;a car parked on the side of a road near a building
2017_AdXyLyelZQgDa7R-tW7uHA,0.68409675,0.046305835,0.06094727,0.04272163,0.012261659,0.016413331,0.07162741,0.014350534,0.0427545,0.016299754,101,2017_AdXyLyelZQgDa7R-tW7uHA_0.jpg,1.275,103.84,cars parked on the side of the road;a street with cars parked on the side of the road;a street with cars parked on the side of the street;several cars parked on the side of a road;a street with cars parked on the side of it
2017_W28La4phO_CPlknsM6ZlFQ,0.5232986,0.027826667,0.029855192,0.06620684,0.008120298,0.01340583,0.21798047,0.008940727,0.04246089,0.023161948,502,2017_W28La4phO_CPlknsM6ZlFQ_0.jpg,1.16,104.025,a group of people standing in front of a building;a group of people standing outside of a building;a group of people standing on the side of a road;a group of people standing around a small white building;a group of people standing in front of a house
2017_Z24KSpqnjG5Z_F7ii8C1RA,0.43119925,0.02018848,0.019426495,0.11640602,0.007447332,0.015908003,0.2429888,0.00860849,0.07261127,0.025432378,502,2017_Z24KSpqnjG5Z_F7ii8C1RA_0.jpg,1.33,103.855,a view of a street with buildings on each side;a view of a street with a street light;a view of a street with buildings and a street sign;a view of a street with a street light and buildings;a view of a street with buildings on each side of the road
2017_wn0tTYMbhlndkcVfwr6myA,0.34943977,0.02547896,0.017514735,0.28475577,0.01454699,0.03139794,0.16071373,0.016224116,0.13961023,0.061101228,301,2017_wn0tTYMbhlndkcVfwr6myA_0.jpg,1.46,103.61,a highway with a car driving down it under a cloudy sky;a highway with a car driving down it under a bridge;a highway with cars driving on it under a cloudy sky;a view of a highway from another vehicle driving down the road;a view of a highway from another vehicle driving down a highway
2017_Rab7mqJ3aGfPIIPbgCiYLw,0.41384795,0.022239864,0.015545279,0.1959593,0.010433406,0.02019173,0.18089625,0.01126951,0.097979665,0.04256937,101,2017_Rab7mqJ3aGfPIIPbgCiYLw_0.jpg,1.335,103.59,a road that has a few trees in it;a road that has a few trees on it;a road that has a large grassy field in it;a road that has a large grassy area;a road that has a large grassy field in the middle of it
2017_rNSz9CUlfFOLwA4KCZoX6g,0.4286158,0.02417925,0.017501414,0.24993089,0.013520926,0.027103513,0.12965018,0.015532464,0.13169873,0.049361557,301,2017_rNSz9CUlfFOLwA4KCZoX6g_0.jpg,1.495,103.66,a yellow school bus driving down a street;a yellow school bus driving down a road;a yellow school bus driving down the road;a yellow school bus parked on the side of a road;a yellow school bus parked on the side of the road
2017_oYFPrZ188LfBdjHMDPX8Sg,0.36718237,0.022623926,0.01680705,0.21377876,0.011926532,0.024502546,0.18001327,0.012825012,0.12570667,0.04673618,301,2017_oYFPrZ188LfBdjHMDPX8Sg_0.jpg,1.445,103.81,a view of an empty street from a car window;a view of a street from a car window;a view of an empty street from a car;a view of a city street from a window;a view of an empty street from the side of the road
2017_yJmFCq3UvgTA918jGfuTJg,0.5578948,0.06371611,0.1364666,0.048950106,0.023074627,0.023067564,0.23800409,0.016312689,0.052202314,0.019536793,502,2017_yJmFCq3UvgTA918jGfuTJg_0.jpg,1.35,103.725,a group of people walking down a street;a group of people walking down a street next to buildings;a group of people walking down a street next to tall buildings;a view of a building from across the street;a group of people walking down a street near buildings
2017_1x91zRYvuPCI6N2RcdDWuw,0.32107627,0.03240192,0.026106596,0.34385765,0.021976084,0.048185974,0.14773428,0.02437228,0.18136409,0.092117816,301,2017_1x91zRYvuPCI6N2RcdDWuw_0.jpg,1.41,103.91,a long road with trees on each side;a long road with a blue sky in the background;a long road with a long line of trees;a long road with a lot of trees on it;a long road with a long line of trees on it
2017_d2-pcO8gF8Jvr_-BZk26Bg,0.6351951,0.03368315,0.023133159,0.06645733,0.009257406,0.014802754,0.10541317,0.011208296,0.048949838,0.020275563,101,2017_d2-pcO8gF8Jvr_-BZk26Bg_0.jpg,1.47,103.765,a black car driving down a road next to a forest;a black car driving down a road near a forest;a black car driving down a road next to tall buildings;a black car driving down a road in the middle of the day;a black car driving down a street next to a park
2017__Nyi69IIPDrcgjwG9Gf7uw,0.2952206,0.035411626,0.024141282,0.3304412,0.022632778,0.049208045,0.15773937,0.025498778,0.18123692,0.09036696,301,2017__Nyi69IIPDrcgjwG9Gf7uw_0.jpg,1.465,103.605,a large body of water surrounded by grass;a large body of water with a sky background;a large body of water in the middle of a field;a large body of water in a field;a large body of water in the middle of an open field
2017_NvGJ3PO-mGKE2_hqRFioUw,0.34384018,0.02469033,0.016791433,0.24662039,0.013352811,0.028193623,0.1615338,0.014304996,0.13387915,0.052037686,301,2017_NvGJ3PO-mGKE2_hqRFioUw_0.jpg,1.265,103.62,a car driving down a road next to trees;a view of a road from a vehicle;a view of the road from a vehicle;a car driving down a road next to a forest;a car driving down a road next to a green field
2017__VDQjaYcLbq55FEimetc6Q,0.3663936,0.026640147,0.015960038,0.27043098,0.01339069,0.027202815,0.17139333,0.015118867,0.11585793,0.058538377,301,2017__VDQjaYcLbq55FEimetc6Q_0.jpg,1.385,103.69,a large tree next to a large grassy field;a large tree in a park near a body of water;a large tree in a park near some trees;a large tree in a park near a park;a view of a park with a large tree
2017_1jf8VNzmfLwuq4IOerh19A,0.29931593,0.06472087,0.061629444,0.43531442,0.050682485,0.12184781,0.15762156,0.059438705,0.27250135,0.18511733,301,2017_1jf8VNzmfLwuq4IOerh19A_0.jpg,1.43,103.61,a highway with a long line of traffic;a long road with a few cars driving down it;a highway with a long line of cars on it;a highway with a long line of cars driving on it;a highway with a long line of cars driving down it
2017_IswT0v-gEaqhsHxv5j66fA,0.31661326,0.031958282,0.027080178,0.3684621,0.022988707,0.050010502,0.15696618,0.025758982,0.1930938,0.09502435,301,2017_IswT0v-gEaqhsHxv5j66fA_0.jpg,1.485,103.425,a long dirt road with a sky background;a dirt road with a sky background and clouds;a dirt road is shown with clouds overhead;a dirt road is shown with a sky background;a dirt road with a sky background and trees in the background
2017_cjRGCbA9gOe3i4mCiKZ7Kw,0.45714298,0.022787571,0.018815547,0.10801196,0.007812917,0.015019149,0.22637454,0.008456945,0.06202796,0.029286444,502,2017_cjRGCbA9gOe3i4mCiKZ7Kw_0.jpg,1.16,104.035,a tree in front of a house next to trees;a tree in front of a house and a house;a tree in front of a house next to a street;a tree in front of a house and a building;a tree in front of a house next to a forest
2017_NN6LpmoiFIjY-6NbgDCZ1g,0.37438735,0.026749045,0.015696198,0.2593646,0.012926161,0.0255737,0.17166683,0.01470989,0.11256632,0.053554833,301,2017_NN6LpmoiFIjY-6NbgDCZ1g_0.jpg,1.36,103.78,a dirt road between two trees;a field that has some trees in it;a field that has a bunch of trees in it;a field that has a bunch of trees on it;a dirt road between some trees and bushes
2017_ejymvVbbwa9W93dCVM18HA,0.67092097,0.03630045,0.040382832,0.049498558,0.009611905,0.01466468,0.091151476,0.011938304,0.04205376,0.017950654,101,2017_ejymvVbbwa9W93dCVM18HA_0.jpg,1.325,103.9,a couple of people that are sitting on a motorcycle;a couple of people that are in the street;a couple of people that are sitting in the street;a couple of people that are standing in the street;a couple of people that are sitting on motorcycles
2017_jldRm9n0X9Sx_e5sQ6lrnw,0.56025916,0.026756853,0.01819864,0.1227248,0.009479046,0.017859727,0.1151776,0.011303216,0.07235557,0.029009908,101,2017_jldRm9n0X9Sx_e5sQ6lrnw_0.jpg,1.145,104.05,a motorcycle parked on the side of a road;a motorcycle parked on the side of the road;a motorcycle is parked on the side of the road;a motorcycle is parked on the side of a road;a motorcycle parked on the side of a country road
2017_6fzT0cJQ_sQhhgFV522nMw,0.36703503,0.027038485,0.018355101,0.22732371,0.013835788,0.02915603,0.12722594,0.015201569,0.13471964,0.047930628,301,2017_6fzT0cJQ_sQhhgFV522nMw_0.jpg,1.495,103.82,a road with a white and black street sign next to it;a road with a white and black street sign;a road with a sign that says no cars on it;a road with a white and black street sign on the side;a road with a white and black street sign on it
2017__5gHT9XeRtzYlUsiYKKmXA,0.47569075,0.021942675,0.015597791,0.20442033,0.010929614,0.020901471,0.13287446,0.012501776,0.11023474,0.038526565,301,2017__5gHT9XeRtzYlUsiYKKmXA_0.jpg,1.155,104.015,a building with a roof and a roof;a building with a wooden roof and a roof;a building with a wooden roof and a wooden roof;a wooden building with a wooden roof next to trees;a wooden building with a wooden roof next to a forest
2017_KV2gffYEAe2BvfBHSINy7A,0.38418508,0.03390798,0.018811911,0.1656768,0.014296204,0.0275881,0.1416783,0.016396731,0.12839144,0.039061755,101,2017_KV2gffYEAe2BvfBHSINy7A_0.jpg,1.265,103.825,an empty parking lot in a small town;an empty parking lot with a few buildings in the background;an empty parking lot in the middle of the day;an empty parking lot in front of a large building;an empty parking lot in the middle of a city
