2017_DRlc_pRuPe81xWOx2cnqTA,0.31619102,0.086491585,0.04495141,0.3246467,0.05203399,0.0976688,0.132725,0.034287095,0.30783105,0.091345966,301,2017_DRlc_pRuPe81xWOx2cnqTA_0.jpg,1.33,103.86,a view of a highway from a car window;a view of a city street from a vehicle;a view of a highway from a vehicle;a view of a highway with a truck driving on it;a view of a highway with a truck driving down the road
2017_DSTWCo4flgNyw2S7iO89DQ,0.42603183,0.022115111,0.017739266,0.17279154,0.009738922,0.01846075,0.1722365,0.007655442,0.09314412,0.03387478,101,2017_DSTWCo4flgNyw2S7iO89DQ_0.jpg,1.32,103.76,a long road with some buildings on each side;a long road with some buildings on it;a long road with a long line of trees;a long road with a long line of cars;a long road with a long line of trees on it
2017_RLtpwhsGUbj11ARfwkVnbw,0.6484178,0.036644876,0.038889825,0.04966128,0.00897637,0.01461193,0.10572001,0.010953873,0.046357512,0.017445982,101,2017_RLtpwhsGUbj11ARfwkVnbw_0.jpg,1.36,103.95,a view of a street with tall buildings in the background;a view of a city street with buildings in the background;a view of a street with buildings and a street;a view of a city street with buildings in the back;a view of a street with tall buildings in the background and grass on the other
2017_rKDO0Pb9soMiNhDvWTOqqw,0.43494883,0.023667008,0.022729576,0.13158008,0.009180814,0.017307997,0.24616972,0.008649588,0.05981958,0.033632666,502,2017_rKDO0Pb9soMiNhDvWTOqqw_0.jpg,1.31,103.94,a view of a street from the side of the road;a road with trees and a grassy area;a road with trees and a grassy field;a view of a street from the side of a road;a view of a street from the street
2017_2sCL20QZExkitLOSQOHeeg,0.62036985,0.038477957,0.03282866,0.073067635,0.010604292,0.017831504,0.08340627,0.010438919,0.062668025,0.019663393,101,2017_2sCL20QZExkitLOSQOHeeg_0.jpg,1.38,103.74,a street corner with buildings on each side;a street corner with buildings and street lights;a street corner with buildings and a street;a street corner with buildings on each side of it;a street corner with buildings on each side of the street
2017_gW-CW4Xz45EyGe9-8nCdOw,0.47784144,0.024273902,0.019218177,0.113756955,0.008963466,0.01590991,0.15099636,0.008019596,0.06857881,0.028118134,101,2017_gW-CW4Xz45EyGe9-8nCdOw_0.jpg,1.12,104.02,a group of people riding bikes down a road;a group of people riding bikes down a street;two people riding bicycles down the middle of a road;a group of people riding bicycles down a road;two people riding bicycles down the middle of the road
2017_VtVlm9qq3tFoHlnwwPfY4g,0.48579666,0.04341662,0.024280816,0.15447676,0.01846522,0.03276083,0.09902668,0.01313147,0.15038097,0.038095564,101,2017_VtVlm9qq3tFoHlnwwPfY4g_0.jpg,1.33,103.94,a view of a city street from a distance;a view of a city street from an intersection;a view of a city street from across the street;a view of a city street from the street;a view of a city street from the side of the road
2017_nG5-A1SDbphZnrF3LycLFw,0.35344756,0.026166499,0.024187744,0.20744467,0.011425912,0.022895485,0.24890342,0.010462612,0.069758326,0.04930252,301,2017_nG5-A1SDbphZnrF3LycLFw_0.jpg,1.44,103.71,a dirt road next to a forest filled with trees;a dirt road surrounded by a forest and trees;a dirt road next to a dirt road;a dirt road next to a dirt road and a forest;a dirt road next to a dirt road with trees
2017_JnhGphMG2MYGuhUDqXMATg,0.28925008,0.03514096,0.022084296,0.30283692,0.01743564,0.033607334,0.16543573,0.011951417,0.15327331,0.057331324,301,2017_JnhGphMG2MYGuhUDqXMATg_0.jpg,1.48,103.64,an empty road with a field in the background;an empty road with a grassy field in the background;a paved road with a grassy field in the distance;a road with a grassy field and clouds in the sky;a paved road with a grassy field in the background
2017_SXh1Pvqj2tPVtNYXASxZ8w,0.38322696,0.043115675,0.022862494,0.23809087,0.022148252,0.04081744,0.114779174,0.014335215,0.18470812,0.04967007,301,2017_SXh1Pvqj2tPVtNYXASxZ8w_0.jpg,1.35,103.71,an empty highway with a car driving down the road;a view of a road from a car window;an empty highway with a car driving down it;an empty highway with a car driving on the road;a view of a street with a car driving down it
2017_DOWhEc-2wo7p9NosdE7IKg,0.3305992,0.025724202,0.029266566,0.18694916,0.011468798,0.019388765,0.25525928,0.010243952,0.07400283,0.047993273,502,2017_DOWhEc-2wo7p9NosdE7IKg_0.jpg,1.32,103.91,a person walking across a street near a bridge;a person standing on the side of a road;a person standing on the side of the road;a person standing on the side of a road under a bridge;a person standing on the side of a road near a bridge
2017_IM2HQBS0jos4T8r3O7BzQw,0.6853394,0.041989744,0.039851397,0.046811074,0.010423899,0.017163217,0.08503482,0.013979852,0.042942762,0.016917944,101,2017_IM2HQBS0jos4T8r3O7BzQw_0.jpg,1.35,103.72,a car driving down a street next to tall buildings;a car driving down a road next to tall buildings;a view of a city from the street;a car driving down a street next to buildings;a car driving down a road next to buildings
2017_mmsH12G3Du_ygDEW_bJt7A,0.41061082,0.06162533,0.035279453,0.21717691,0.027789831,0.05302176,0.11139703,0.019868046,0.22658634,0.055972785,301,2017_mmsH12G3Du_ygDEW_bJt7A_0.jpg,1.38,103.87,an empty street with a building in the background;an empty street with a large building in the background;a street with a large building in the background;a street with a building in the background;an empty street with a large building in the back
2017_gupWWpjCk7Lo9fXy5bVjgA,0.419043,0.037952065,0.020501256,0.21375349,0.018273652,0.032494158,0.107452184,0.011922807,0.16445908,0.04374498,301,2017_gupWWpjCk7Lo9fXy5bVjgA_0.jpg,1.41,103.87,a roadway with a street sign next to it;a roadway with a street sign and trees;a long road with a street sign on it;a long road with a street sign on the side;a roadway with a street sign next to a road
2017_1x91zRYvuPCI6N2RcdDWuw,0.2805779,0.033413082,0.024840057,0.3134689,0.015789747,0.03205338,0.2095935,0.012429416,0.11433822,0.06230536,301,2017_1x91zRYvuPCI6N2RcdDWuw_0.jpg,1.41,103.91,a road with a long line of trees;a road with a long line of trees on each side;a long road with a long line of trees;a road with a long line of trees on it;a road with a long line of trees along the side
2017_RA-EIobM1gOH87n67SGgfA,0.44282144,0.032782584,0.016963363,0.20194486,0.01564756,0.029673725,0.120536745,0.010583848,0.1269769,0.03870824,301,2017_RA-EIobM1gOH87n67SGgfA_0.jpg,1.04,104,a long road with cars driving down it;a long road with cars driving on it;a road with cars driving on it and a sky background;a road with cars driving on it and a cloudy sky;a long road with cars driving on it and a cloudy sky
2017_1_TuH2QRYs1Fx51XBkIkIQ,0.41782612,0.046123743,0.023988336,0.21685824,0.021954685,0.038298428,0.10471892,0.01464209,0.1877543,0.046901494,301,2017_1_TuH2QRYs1Fx51XBkIkIQ_0.jpg,1.37,103.84,a empty parking lot with a large building in the background;a empty parking lot with a large building behind it;a view of a street from the side of the road;a view of a street from the side of a road;a view of a street from the side of the street
2017_EeymTresM2LwliyczB4yHg,0.6819608,0.041053087,0.03641537,0.048145503,0.009858578,0.017217219,0.08590758,0.01336816,0.041953802,0.016266525,101,2017_EeymTresM2LwliyczB4yHg_0.jpg,1.1,103.93,a group of cars parked on the side of a road;a group of motorcycles parked on the side of a road;a group of cars parked on the side of the road;a group of cars parked along the side of a road;a group of motorcycles parked on the side of the road
2017_zUTvZ7nfL_zZZg6bit03wA,0.5320076,0.028389364,0.01917094,0.11850351,0.00994432,0.01929915,0.10424143,0.008018225,0.08399394,0.025523871,101,2017_zUTvZ7nfL_zZZg6bit03wA_0.jpg,1.14,104.02,a couple of buildings sitting next to each other;a couple of buildings that are next to each other;a couple of buildings that are next to a street;a couple of buildings sitting on the side of a street;a couple of buildings that are next to a building
2017_293sjzIRHoT04g1MinNa_A,0.566492,0.03363061,0.020395637,0.1145896,0.012709081,0.022556663,0.09002966,0.010545671,0.08340934,0.026742697,101,2017_293sjzIRHoT04g1MinNa_A_0.jpg,1.14,104.01,a motorcycle parked in front of a building;a row of houses with a motorcycle parked outside;an alley with a motorcycle parked on the sidewalk;an alley with a motorcycle parked in front of a building;a motorcycle parked outside of a building next to a street
2017_1jf8VNzmfLwuq4IOerh19A,0.33233106,0.06915614,0.03525409,0.3122583,0.041279882,0.07469562,0.12611443,0.02603218,0.26772106,0.07569075,301,2017_1jf8VNzmfLwuq4IOerh19A_0.jpg,1.43,103.61,an empty highway with a truck driving down it;a car driving down a road next to trees;a car driving down a road next to a forest;a car driving down a highway next to a field;an empty highway with a truck driving on it
2017_PVaXmoBZHcNiivr_lZs-pw,0.3917459,0.025812298,0.016791284,0.19052735,0.01117453,0.02248013,0.18740273,0.008487284,0.08855736,0.03813842,101,2017_PVaXmoBZHcNiivr_lZs-pw_0.jpg,1.33,103.8,a view of a street from a car window;a car driving down a street next to a forest;a view of a street from the side;a view of a street from the side of the road;a view of a street with a car driving down the road
2017_fODiqSbtQjXK6oDifnrd8A,0.548705,0.025071412,0.014932871,0.11726847,0.00856784,0.01884213,0.13857466,0.007976055,0.07027671,0.025173694,101,2017_fODiqSbtQjXK6oDifnrd8A_0.jpg,1.47,103.7,a view of a road from the side;a view of an empty road with a power line;a view of a road from the side of a road;a view of a road from the side of a highway;a view of a road from the back of a car
2017_frqD0GbXtQixOCm60QM8rQ,0.6595545,0.039599568,0.029893339,0.06420189,0.010703057,0.01941365,0.08169833,0.011654109,0.053470492,0.018353969,101,2017_frqD0GbXtQixOCm60QM8rQ_0.jpg,1.3,103.86,a car driving down a street next to houses;a car driving down a road next to houses;a car is driving down a road in a town;a car driving down a street next to houses and houses;a car driving down a road next to houses and houses
2017_KHICyhFliI17kn3zpKDYWQ,0.458471,0.030520707,0.017623484,0.17908084,0.0129897,0.024928778,0.109745234,0.009736359,0.117437065,0.03432721,101,2017_KHICyhFliI17kn3zpKDYWQ_0.jpg,1.36,103.76,a view of a residential area with many buildings;a view of a residential area with many houses;a view of an empty street from the side;a view of a residential area with many houses and trees;a view of an empty street from the side of the road
2017_FbuIrGi_Vut8mc2LTZn0Hw,0.50859517,0.024397522,0.014584571,0.13759547,0.00944674,0.019337237,0.13931426,0.008049011,0.07701987,0.028475642,101,2017_FbuIrGi_Vut8mc2LTZn0Hw_0.jpg,1.38,103.45,a truck parked on the side of a road;a white truck parked on the side of a road;a truck parked on the side of the road;a white truck driving down a road next to a forest;a white truck driving down a street next to a forest
2017_ERiyQILwxsAoXyGWk9rPlA,0.44800717,0.021922827,0.017354071,0.15087143,0.008494079,0.01699856,0.17319477,0.007241994,0.07614517,0.028582871,101,2017_ERiyQILwxsAoXyGWk9rPlA_0.jpg,1.47,103.66,an empty street with a fence behind it;an empty street with a fence between two buildings;an empty street with a fence between two houses;an empty street with a fence on the side;an empty street with a fence on the left side
2017_JlT9w3bA0VD9nhFEQ-BxoA,0.4331359,0.040552437,0.020581424,0.21456319,0.019964427,0.039274484,0.1190947,0.013130575,0.15955248,0.043716222,301,2017_JlT9w3bA0VD9nhFEQ-BxoA_0.jpg,1.37,103.72,a white truck driving down a city street;a white truck driving down a street next to tall buildings;a white truck driving down a street next to a field;a white truck driving down a street next to trees;a white truck driving down a road next to a field
2017_mDLMsW5LB_osNrmUd2plpQ,0.53432316,0.025746018,0.014312297,0.1349721,0.010104656,0.020793885,0.11967257,0.008295536,0.08065343,0.0274567,101,2017_mDLMsW5LB_osNrmUd2plpQ_0.jpg,1.48,103.93,a red truck parked on the side of a road;a red truck driving down a dirt road;a truck parked on the side of a dirt road;a red truck parked on the side of a dirt road;a truck parked on the side of the road
2017__-g53_tMETsX7jPrkKqzGw,0.4206546,0.029847711,0.03914088,0.110026896,0.01204741,0.019054174,0.34717405,0.01241374,0.049631655,0.041754782,502,2017__-g53_tMETsX7jPrkKqzGw_0.jpg,1.36,103.85,a walkway leading to a grassy field with trees;a walkway leading to a grassy field and a tree;a walkway leading to a grassy area and a field;a walkway leading to a grassy area with a sky background;a walkway leading to a grassy area and a grassy field
2017_dvjzAx-dtYSRXozW4Pij2w,0.32613266,0.029965162,0.019862741,0.2607503,0.013462126,0.028830707,0.19477472,0.010372311,0.09805083,0.05039516,301,2017_dvjzAx-dtYSRXozW4Pij2w_0.jpg,1.34,103.78,a road with a row of trees on it;a road with a row of trees next to it;a road with a row of trees on each side;a road with a row of trees on the side;a road with a row of trees on the side of it
2017_lpgxTurwQkdAyRN00gp-CQ,0.4454403,0.049696177,0.026625454,0.2004027,0.021297872,0.03810641,0.097780734,0.01467523,0.18543008,0.042999834,301,2017_lpgxTurwQkdAyRN00gp-CQ_0.jpg,1.41,103.62,an empty road with buildings on both sides;an empty road with buildings on each side;an empty street with no cars on it;an empty road with buildings on both sides of the road;an empty road with buildings on both sides of the street
2017_4wV_6r9bjFYVZeVeUfTUKg,0.31183624,0.0369218,0.023199856,0.27511,0.01960674,0.03660032,0.15786347,0.012670517,0.16020015,0.05395803,301,2017_4wV_6r9bjFYVZeVeUfTUKg_0.jpg,1.32,103.73,a street that has a building in it;a bike is parked in the sand near a building;a bike is parked in the dirt near a building;a bike is parked in the middle of the street;a bike is parked in the middle of a street
2017_nCPa3r1oK_fH7cWau8aXnw,0.42335793,0.022354156,0.020115167,0.15616629,0.008930177,0.017134726,0.22317466,0.007922262,0.06968263,0.03320986,502,2017_nCPa3r1oK_fH7cWau8aXnw_0.jpg,1.33,103.82,a long road with a row of trees on it;a long road with a long line of trees on it;a long road with a long line of trees;a long road with a long line of trees on each side;a long road with a row of trees on each side
2017_FnWdK4VAdF0W-37PVx2-fA,0.66067725,0.06492859,0.08535534,0.056444585,0.01826793,0.02256316,0.07471624,0.0219028,0.056526244,0.022935838,101,2017_FnWdK4VAdF0W-37PVx2-fA_0.jpg,1.37,103.89,a group of cars driving down a city street;a group of cars driving down a street next to tall buildings;a group of cars parked on the side of the road;a group of cars parked in the middle of a street;a group of cars parked on the side of a road
2017_74_eyB4TL8Gh2UKs5CeCZQ,0.44029468,0.022692114,0.017975688,0.15280864,0.008549154,0.016295016,0.17758077,0.00730893,0.080040276,0.029618263,101,2017_74_eyB4TL8Gh2UKs5CeCZQ_0.jpg,1.34,103.77,a street with houses in the background;a street with houses in the background and trees in the background;a street with houses in the background and trees;a street with houses in the background and a few trees;a street with houses in the background and trees on the side
2017_teJuqBK1RT4tXx0RvGuVVQ,0.43328947,0.038277596,0.019899666,0.19392726,0.01758051,0.031986415,0.10793361,0.012078702,0.14864704,0.040955782,101,2017_teJuqBK1RT4tXx0RvGuVVQ_0.jpg,1.37,103.75,a road that is next to some trees;a road that is next to a tree;a view of an empty street from the road;a view of an empty street from the side;a view of an empty road from the side of the road
2017_fmrzbfOj4_DyVmW6AnILpw,0.4457548,0.037923485,0.019748181,0.19942039,0.018847674,0.035333842,0.10969412,0.012601137,0.15238872,0.039957732,101,2017_fmrzbfOj4_DyVmW6AnILpw_0.jpg,1.33,103.64,a car driving down a street next to palm trees;a view of a street from a car window;a car driving down a street next to a building;a car driving down a street next to some palm trees;a car driving down a street next to a green palm tree
2017_shqKo1sAC6tA8fL5SYWJwg,0.4538605,0.039237738,0.0193187,0.1941796,0.018319517,0.03445199,0.11461523,0.012132168,0.14445686,0.039280206,101,2017_shqKo1sAC6tA8fL5SYWJwg_0.jpg,1.3,103.77,a red and white bus driving down a street;a red and white bus driving down a road;a red and white bus driving down the road;a bus driving down a road next to a forest;a bus driving down a street next to a forest
2017_Hvbkh9ehrKbgDJv2mPDJhQ,0.40639853,0.031354487,0.018554896,0.20880681,0.014628857,0.028530717,0.13354385,0.009574711,0.14575809,0.040317833,301,2017_Hvbkh9ehrKbgDJv2mPDJhQ_0.jpg,1.38,103.77,a view of a street from the road;a view of a street from a car window;a view of a street from the side of a road;a view of a road with a grassy field in the background;a view of a road that is next to some grass
2017_F__D1Kf3bXNcdJtUhRYkdw,0.4405051,0.026397854,0.030838996,0.11268693,0.010361373,0.01721254,0.30845952,0.010572732,0.049648523,0.035223454,502,2017_F__D1Kf3bXNcdJtUhRYkdw_0.jpg,1.35,103.78,a forest filled with lots of green trees;a forest filled with lots of trees and bushes;a forest filled with lots of trees and green leaves;a forest filled with lots of trees next to a forest;a forest filled with lots of green trees and bushes
2017_SxC4EQv_WaYRIigQxXVsJA,0.47404528,0.023379356,0.016150802,0.1342111,0.008482814,0.018111348,0.17754814,0.007787943,0.06916541,0.029308379,101,2017_SxC4EQv_WaYRIigQxXVsJA_0.jpg,1.38,103.96,an empty street with no cars on it;a empty street with a green grass field;an empty street with a green field in the background;an empty street with a green field and trees;a empty street with a green grass field next to it
2017_42rHyEAot8LYALWJULBixw,0.54207134,0.031654626,0.01728648,0.13570675,0.012214571,0.023782969,0.09560242,0.009523183,0.09407747,0.028318822,101,2017_42rHyEAot8LYALWJULBixw_0.jpg,1.18,104.02,a view of an empty street from the side;a view of an empty street with a red tent;an empty street with a red tent and a house;an empty street with a red tent and a building;an empty street with a red tent and a red building
2017_tabydUcUnAg-CSnGI97iAQ,0.30517554,0.029891461,0.024684012,0.28139162,0.014621288,0.03022027,0.23872298,0.012385488,0.089046806,0.061838,301,2017_tabydUcUnAg-CSnGI97iAQ_0.jpg,1.37,103.59,a road that has a tree in it;a view of a dirt road from the side;a view of a dirt road from the ground;a road that has a tree on it;a view of a dirt road from a field
2017_0vA5YI1MRR4KLlILo7D5dA,0.45239714,0.050217897,0.027006686,0.17574942,0.023261547,0.04003316,0.09756333,0.016699314,0.17205393,0.044793606,101,2017_0vA5YI1MRR4KLlILo7D5dA_0.jpg,1.32,103.88,a group of cars driving down the road;a group of cars driving down a road;a group of cars driving down a street;a group of cars driving down a street under a cloudy sky;a group of cars driving down a street under a cloudy blue sky
2017_at1wkiH-Zy4PBEjF_vEWEg,0.47887912,0.06776136,0.03957185,0.16934857,0.031425744,0.049668282,0.09452188,0.023007065,0.20428199,0.048761815,504,2017_at1wkiH-Zy4PBEjF_vEWEg_0.jpg,1.31,103.71,a couple of trucks driving down a road;a couple of trucks driving down a street;a couple of green trucks driving down a road;a group of trucks driving down a road;a couple of green trucks driving down a street
2017_31FhnaHoOYtN95c_QXJxvQ,0.32563937,0.07218447,0.03827551,0.29753757,0.037849188,0.07700437,0.12997547,0.026289612,0.2777811,0.074459046,301,2017_31FhnaHoOYtN95c_QXJxvQ_0.jpg,1.43,103.8,an empty highway with a street light poles;a view of a road from a vehicle;a view of a highway with a street light;a view of a road from the side of the road;a view of a road from the side of a road
2017_UseNCxO8o6UX9_LLCkvaDg,0.69071066,0.05201745,0.058316708,0.043461412,0.012806267,0.018263072,0.08552474,0.017673403,0.043962836,0.017648041,101,2017_UseNCxO8o6UX9_LLCkvaDg_0.jpg,1.35,103.87,a car driving down a street past tall buildings;a car driving down a street next to tall buildings;a view of a city street from a window;a car driving down a city street with tall buildings;a car driving down a city street with tall buildings in the background
2017_qRwtdV60-C9j5ngiYG9oiQ,0.36563677,0.037647694,0.021334141,0.24793991,0.019635797,0.035756588,0.1307298,0.012554944,0.17805314,0.048909128,301,2017_qRwtdV60-C9j5ngiYG9oiQ_0.jpg,1.47,103.69,a car driving down a road with a cloudy sky;a car driving on a road with clouds in the sky;a car driving down the road in the middle of the day;a car driving down a road next to a cloudy sky;a car driving down the road in the middle of a cloudy day
2017_QWnM1ePOKqhRiCqXzYUy4Q,0.67431295,0.05608979,0.064216524,0.04818082,0.014387608,0.020569414,0.07953641,0.017747492,0.04871458,0.018107772,101,2017_QWnM1ePOKqhRiCqXzYUy4Q_0.jpg,1.33,103.91,a couple of cars parked in front of a building;a car parked in front of a building;a car parked on the side of a street;a car parked on the side of the road;a couple of cars parked on the side of a street
2017_3vttutkSXPgcGs_nRKY5VA,0.5025515,0.027650446,0.016275287,0.13556221,0.00981912,0.019786298,0.11264914,0.007815659,0.09642899,0.027383238,101,2017_3vttutkSXPgcGs_nRKY5VA_0.jpg,1.29,103.79,a street with a building in the background;a city street with palm trees and buildings in the background;a city street with palm trees and buildings;a city street with palm trees and buildings on each side;a city street with palm trees and buildings on the side
2017_fAxWN0ACRnavynAFtGtTvw,0.46113288,0.056031734,0.026637882,0.19973463,0.027976692,0.048482567,0.099053204,0.01828438,0.1967844,0.0481444,101,2017_fAxWN0ACRnavynAFtGtTvw_0.jpg,1.32,103.82,a view of a road with cars driving on it;a view of a road with cars driving down it;a truck driving down a road next to a park;a view of a road with cars on the road;a truck driving down a road next to a lush green field
2017_LJv-H9Kqttcyus4em81CrQ,0.45244592,0.02515331,0.02792865,0.11681983,0.009934127,0.017245173,0.29221427,0.00969559,0.05229476,0.034810126,502,2017_LJv-H9Kqttcyus4em81CrQ_0.jpg,1.37,103.85,a bench that is sitting in the grass;a bench that is sitting in the dirt;a view of a bench through a park;a bench that is sitting in the grass near trees;a bench that is sitting in the middle of a sidewalk
2017_Wdu0C1hOeYsKMn0Q3HWUSg,0.4061963,0.025609791,0.01992467,0.19128284,0.010376811,0.018440425,0.16447106,0.008215249,0.08687866,0.03470862,101,2017_Wdu0C1hOeYsKMn0Q3HWUSg_0.jpg,1.07,103.92,a dirt road with houses in the background;a dirt road with houses on each side;a dirt road with houses on each side of it;a dirt road with houses on each side of the road;a dirt road with houses on each side and houses in the background
2017_DFdEo_b-0qtvVNrf1u0Y3A,0.36017576,0.026945055,0.020813704,0.183673,0.011626005,0.02184096,0.21298403,0.009363294,0.0862613,0.038598627,502,2017_DFdEo_b-0qtvVNrf1u0Y3A_0.jpg,1.33,103.42,a body of water with two wind surfers on it;a body of water with two wind surfers in it;a body of water with two wind sails floating on it;a body of water that has a person on a surfboard;a body of water with a person on it and a sky background
2017_yiFEcygETbuNut6i3Tlq9g,0.2509937,0.038326144,0.027487218,0.37426764,0.021139473,0.04180643,0.2181046,0.015538603,0.138693,0.08116284,301,2017_yiFEcygETbuNut6i3Tlq9g_0.jpg,1.48,103.94,a view of a road from a grassy area;a view of a road with power lines in the background;a view of a road with power lines overhead;a view of a road with power lines and clouds;a view of a road with power lines in the back
2017_EV1aNaO0UCyhfUza9SEPbA,0.36051184,0.095326245,0.04612115,0.28871435,0.053479403,0.09802881,0.121585965,0.037110746,0.3003313,0.08385354,301,2017_EV1aNaO0UCyhfUza9SEPbA_0.jpg,1.34,103.96,a highway with several cars driving down it;a highway with several cars driving on it;a highway with several cars driving down the road;a highway with several cars driving on it and a cloudy sky;a highway with several cars driving on it near trees
2017_1WIqVT4eSYENRUGhAOHtWg,0.6857962,0.048549563,0.05356598,0.0465675,0.012123019,0.017941684,0.08070928,0.016476393,0.044385105,0.018018544,101,2017_1WIqVT4eSYENRUGhAOHtWg_0.jpg,1.33,103.93,a white car driving down a city street;a white car driving down a street next to tall buildings;a white car driving down a road next to tall buildings;a white car driving down a street next to a building;a white car driving down a street past a building
2017_rO2KUEJS3VZAmGREDuCIhA,0.42279217,0.02858767,0.019610524,0.17418414,0.013328314,0.025737792,0.15464726,0.009564847,0.11455926,0.037001878,101,2017_rO2KUEJS3VZAmGREDuCIhA_0.jpg,1.4,103.65,a couple of flags floating on top of a lake;a couple of flags floating on top of a body of water;a body of water with a flag on it;a body of water with a kite in the middle of it;a couple of flags floating on top of a lake next to a forest
2017_9PF7MuzF2cauST635nQ_6w,0.6209227,0.03290081,0.037954956,0.04502806,0.008076727,0.01366818,0.16144574,0.011352122,0.036836177,0.019232899,101,2017_9PF7MuzF2cauST635nQ_6w_0.jpg,1.36,103.89,a row of houses sitting next to each other;a row of houses with a house in the background;a white house sitting next to a couple of buildings;a view of a residential area with a large house;a row of houses sitting next to each other on a sidewalk
2017_eKhhTxyOJZF1dzwUD33URw,0.33064523,0.042830616,0.024014086,0.27136922,0.021795064,0.042960674,0.13920414,0.014156133,0.20125565,0.05489883,301,2017_eKhhTxyOJZF1dzwUD33URw_0.jpg,1.39,103.63,an empty highway with a blue sky in the background;an empty highway with a lot of trees on it;an empty highway with a lot of trees;a road with a long line of trees on it;an empty highway with a lot of trees on the side
2017_aXzfKZAona99waWwE1I_pw,0.31592762,0.03931871,0.024156034,0.2821396,0.022466987,0.039589286,0.14822161,0.013582885,0.19278097,0.055177778,301,2017_aXzfKZAona99waWwE1I_pw_0.jpg,1.44,103.61,an empty street with a few houses in the background;a view of an empty parking lot with a cloudy sky;an empty street with a few houses in the back ground;a view of an empty parking lot from a distance;an empty street with a few houses on the side of the road
2017_AVMec0JvDg88a7d5m5dZZQ,0.64843094,0.03927487,0.030157149,0.06517118,0.010845989,0.019688576,0.08000404,0.01124981,0.054271877,0.018128514,101,2017_AVMec0JvDg88a7d5m5dZZQ_0.jpg,1.35,103.95,a road that has some buildings on it;a view of a street from the side of a road;a view of a street from the side of a street;a view of a street from the side of the road;a view of a two lane street from a street
2017_5BRLWf9pNZH8DqQosumLRw,0.44013295,0.022687882,0.016439378,0.16406393,0.009658933,0.018991202,0.15034756,0.007334858,0.10206336,0.032253355,101,2017_5BRLWf9pNZH8DqQosumLRw_0.jpg,1.29,103.81,a large building with a green field next to it;a large building with a green tree next to it;a large building with a green lawn next to it;a large building with a green grass covered field;a large building with a green field next to a tree
2017_jqditdC9_5KY3w2UPRplNA,0.4134015,0.026771009,0.03564462,0.110333055,0.010340869,0.01547271,0.31349897,0.010316879,0.052161098,0.03674835,502,2017_jqditdC9_5KY3w2UPRplNA_0.jpg,1.29,103.86,an empty street with a large building in the background;a view of a street with a building in the background;an empty street with a long line of trees;an empty street with a large building in the back;a view of an empty street with a view of a building
2017_bjM9iO4o7Ku-CpQgtavo8w,0.60438675,0.029275298,0.028920889,0.059202194,0.007530361,0.013092488,0.13253626,0.008563101,0.048699796,0.019216359,101,2017_bjM9iO4o7Ku-CpQgtavo8w_0.jpg,1.38,103.75,a view of a street from across the street;a view of a street from a window of a building;a view of a city street from the side of a road;a view of a street from the back of a car;a view of a street from the side of a road
2017_TDLQd0VoWMmL_7xKypttlw,0.6407551,0.042764455,0.02830711,0.08543515,0.013687432,0.024013191,0.07908884,0.012876183,0.06840688,0.021906078,101,2017_TDLQd0VoWMmL_7xKypttlw_0.jpg,1.46,103.58,a truck driving down a street past houses;a truck driving down a street past a house;a truck driving down a street next to houses;a truck driving down a street next to a building;a truck driving down a street next to a house
2017_dWpsa68SDbf-GYmHq3yvVA,0.6789379,0.046983123,0.044736058,0.04646671,0.011661977,0.01839292,0.083756834,0.015505463,0.043023586,0.016570479,101,2017_dWpsa68SDbf-GYmHq3yvVA_0.jpg,1.15,104.01,a group of motorcycles parked in front of a building;a group of motorcycles parked on the side of a street;a group of motorcycles parked next to a building;a group of motorcycles parked on the side of a road;a group of people walking down a street next to tall buildings
2017_qbDrTjqB_2g6pBTTAW9Vgw,0.5162967,0.047265977,0.027183652,0.1271236,0.017905682,0.02961278,0.090243965,0.013605922,0.12897784,0.033340156,101,2017_qbDrTjqB_2g6pBTTAW9Vgw_0.jpg,1.41,103.83,a view of a city street from across the street;a view of a city street from across the road;a view of a city street from a distance;a view of a street corner with a parking lot;a view of a street corner with a parking lot and grass
2017_UFcRVmAJ_BBBzsSnvlP7hQ,0.41777217,0.022679806,0.018915355,0.16483757,0.009042412,0.017380953,0.2042529,0.007714242,0.07592389,0.033426523,502,2017_UFcRVmAJ_BBBzsSnvlP7hQ_0.jpg,1.44,103.84,a long road with a fence lined with trees;a view of a street from the side;a long road with a fence on both side;a view of a street from the side of the road;a long road with a fence on both sides of it
2017_AyKzDU_g5z5aFucUbPkn8g,0.38587165,0.047948837,0.024214894,0.24634463,0.024521261,0.045179963,0.110955626,0.0156402,0.20236689,0.052669436,301,2017_AyKzDU_g5z5aFucUbPkn8g_0.jpg,1.32,103.83,an empty parking lot next to a green field;an empty parking lot next to a fenced off area;an empty parking lot next to an empty street;an empty parking lot next to an empty parking lot;an empty parking lot next to a fenced in area
2017_KvbAPptGs0gsP6P0Teka8g,0.6462108,0.042797774,0.045039445,0.0559099,0.011021525,0.01758039,0.0795255,0.012476265,0.049082637,0.017301977,101,2017_KvbAPptGs0gsP6P0Teka8g_0.jpg,1.43,103.78,a city street with buildings and a cloudy sky;a bus stop sign covered in graffiti next to a building;a bus stop sign covered in graffiti in front of a tall building;a bus stop sign covered in graffiti on a street;a bus stop sign covered in graffiti next to tall buildings
